,Unnamed: 0,sentiment,tweets
510,510,0,never again will i click on a link that scream quotim a spider im a spiderquot i should have known better yucki
511,511,0,why is that when you have time off from work you get sick
512,512,0,same imac came out more in indonesia than the state
513,513,0,dammit i need to stop buy furnitur
514,514,0,no i was half asleep and turn off the laptop after that
515,515,0,death is peac life howev bite
516,516,0,i think lost the net sure hope not
517,517,0,and test footag with my girlfriend in hd the dark one is underxpos
518,518,0,such a tough game to watch tonight for state final go to bed after also stay up to watch the season premier of the hill
519,519,0,seem jrubi support for hpricot is now two version behind
520,520,0,unlik my sisteri still dont have one
521,521,0,frake app store is piss me off
522,522,0,log out i need to studi
523,523,0,anyon els having problem access ttb i cant get on
524,524,0,i strong dislik peopl who make stupid comment and dont know the whole stori
525,525,0,im sorri emma is swarley a goldfish im sad for u
526,526,0,all my tweet are alreadi gone arent they miss you guy tonight
527,527,0,cant sleep again face is kinda swollen dont let me be allerg to the thing thatll get me to thursday school tomorrow doubt
528,528,0,if izzi on the cat tree shell stare him down but if shes on the floor he chase and she run
529,529,0,i am offici ban godaddycom from my comp my head hurt from the small print and i wast that couldv happili gone to boba
530,530,0,pretti much just scari for me
531,531,0,mine too im find it well hard to get fit
532,532,0,good morn readi go but i want go back bed
533,533,0,hate wait for mail
534,534,0,wheat bread from the dollar store just doesnt toast nice go over my tax and call it an earli night
535,535,0,why kutner i mean i knew someth was go to happen to someon but it was so sad i lt hous and it was well done but im still sad
536,536,0,aw ok goonit
537,537,0,ill so i cant go to the cinema
538,538,0,fell asleep realli didnt mean too christina
539,539,0,hey you rememb that time we use to be friend ugh vomit sick i need sleep
540,540,0,my lymph node are as massiv as rahm emanuel ball right now
541,541,0,oh no my comput suck i dont think ill be abl to listen to the xbox fancast tonit
542,542,0,is miss play my trumpet
543,543,0,my throat is still realli sore i was meant to be go on a day camp from friday but not so sure now
544,544,0,i know exact how you feel
545,545,0,at work
546,546,0,well bed time now am sigh back to am morn for a week on wednesday
547,547,0,jesus camp yeah
548,548,0,oh no with everyth that happen today i forgot we were go dress shop for the opera tomorrow
549,549,0,turtl are better than my mac last longer and move faster
550,550,0,i am soak this is not pleasant
551,551,0,sorri to hear about maggi thought to your mum
552,552,0,you may have to email this one to me i hope you feel better
553,553,0,dead yu gettin on wen im leavin
554,554,0,pleas tell me that somewher close to california lol
555,555,0,where are you
556,556,0,stupid arrang marriag ill convert so you can marri melov you
557,557,0,well he said that he is a looser and that is what the show impli
558,558,0,poor sandra cantu amp the cantu famili my prayer go out to them what a sick world we live in she was only
559,559,0,fuck omg austin alway there though man lt love you
560,560,0,i cri so hard when matthew die
561,561,0,sad that the feet of my macbook just fell off sad that the feet of my macbook just fell off
562,562,0,why am i the last to find out about these thing like that your on the twitter too
563,563,0,absolut not
564,564,0,fill with curri the true indian in me is come out
565,565,0,im so cold right now
566,566,0,lol i kant believ cam got beat upp so embarasin
567,567,0,good knight hun look forward to ur tweet again hate that i keep miss out on the fun cuz of the time differ
568,568,0,tumblr this is exact how it feel wear a tie
569,569,0,hahaa i just realiz quotimpunequot definit isnt the word i want dang im so unclev
570,570,0,watch old video of danc team and such make me miss it
571,571,0,wahh no csi anywher dvred i love money though gonna watch it then sleep goodnight tweeterslt
572,572,0,struggl hard with inventori
573,573,0,do you hate us pleas dont
574,574,0,haha im not that ballin i still got bill to pay
575,575,0,im in one of those day when i realli just want to work from home crap
576,576,0,waiti it a game or just episod im so confus
577,577,0,haha i cri i guess he did
578,578,0,i dont get statist its all a bunch of mumbo jumbo for me
579,579,0,got it sad only work for uk amp us at the moment
580,580,0,evict
581,581,0,doesnt enjoy learn css
582,582,0,brian dont make me fuck u up lol i repli ur messagedid u get my i miss u
583,583,0,i dvrd it and went to watch it appar the dish network went down so i miss it i will have to catch a rerun
584,584,0,lmao u may have to wait for anoth season to come thru its summ boo hot nd dri ass weather
585,585,0,i cant set my feet on the ground the miss eyelid peopl might get me
586,586,0,my english professor would be asham
587,587,0,o i wish the frog werent becom extinct
588,588,0,came home from cross counti tire as
589,589,0,i dont want to walk home in this snow who want to pick me up
590,590,0,lauren is being stubborn she love you you love her i feel so bad for you though it made me cri lol
591,591,0,is grouchi and want bmar
592,592,0,my heart is broken everi morn drop foo at pre school now i understand when mom say quoth has my heart brokenquot
593,593,0,not feel well and back hurt
594,594,0,im in the mood for some chocol i want miniatur rees cup now
595,595,0,i cant take this heat its like an oven in here i feel sick nwo
596,596,0,come to the chat just minut pleas
597,597,0,boredd cold internet keep stuf up
598,598,0,i had a horribl nightmar last night which affect my sleep now im realli tire
599,599,0,im lone keep me compani femal new york
600,600,0,lost and it was st ignacius prepatori school haha
601,601,0,yeah it was realli depress stuff like that get to me
602,602,0,no problem tongueincheek remark lot of acronym but no nz
603,603,0,hey you said matt was gonna go all ballist i was disappoint good ep tho most
604,604,0,ugh horribl end to the sandra kantu stori prayer go out
605,605,0,i hate b allerg i want a puppi soo bad that ive alreadi thought some cool name
606,606,0,morn folk am yawn up amp away to see to hors hope twitter is better behav today last night was a travesti
607,607,0,i miss mine too
608,608,0,sorri to hear about your loss there have been mani this year so far
609,609,0,gossip girl was a repeat
610,610,0,i reckon
611,611,0,find it realli hard to use twitter
612,612,0,ive been stuck in this hous for two day
613,613,0,is realli sad and doesnt realli know y
614,614,0,no
615,615,0,mayb one of these year ill get a tax return a girl can dream right
616,616,0,back at work tire as hell and i feel a cold come
617,617,0,april th isnt come soon enough
618,618,0,cream for his eye and he may have herp not ocular herp but a differ strain hes doing okay though
619,619,0,gotta repeat whole art folio cuz old one with a whole term work got wet
620,620,0,im readi for the weekend alreadi its only monday
621,621,0,umm nopethink im an insomniac plus i got the fluil be sleepin like a phuckin fish outta water any minut now
622,622,0,has finland sleep for the night not realli enough time
623,623,0,cant wait to tri em but prolli have to wait until next weekend at the earliest
624,624,0,shiner is take up all my bed and blanket
625,625,0,april th isnt come soon enough
626,626,0,want to cri
627,627,0,i need to go to the bank tomorrow before i go broke
628,628,0,this earthquak in itali has me sadden its only three hour away from napl where my famili is
